prepared_relative_path,split,label,kind,source_dataset,source_path,transform_parameters
train/paper/paper_017__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_017__aug_v2_02.jpg,
train/paper/paper_017__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_017__aug_v2_03.jpg,
train/paper/paper_017__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_017__aug_v2_04.jpg,
train/paper/paper_017__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_017__aug_v2_05.jpg,
train/paper/paper_017__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_017__aug_v2_06.jpg,
train/paper/paper_017__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_017__aug_v2_07.jpg,
train/paper/paper_017__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_017__aug_v2_08.jpg,
train/paper/paper_017__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_017__aug_v2_09.jpg,
train/paper/paper_018.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_018.jpg,
train/paper/paper_018__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_018__aug_v2_01.jpg,
train/paper/paper_018__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_018__aug_v2_02.jpg,
train/paper/paper_018__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_018__aug_v2_03.jpg,
train/paper/paper_018__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_018__aug_v2_04.jpg,
train/paper/paper_018__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_018__aug_v2_05.jpg,
train/paper/paper_018__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_018__aug_v2_06.jpg,
train/paper/paper_018__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_018__aug_v2_07.jpg,
train/paper/paper_018__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_018__aug_v2_08.jpg,
train/paper/paper_018__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_018__aug_v2_09.jpg,
train/paper/paper_019.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_019.jpg,
train/paper/paper_019__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_019__aug_v2_01.jpg,
train/paper/paper_019__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_019__aug_v2_02.jpg,
train/paper/paper_019__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_019__aug_v2_03.jpg,
train/paper/paper_019__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_019__aug_v2_04.jpg,
train/paper/paper_019__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_019__aug_v2_05.jpg,
train/paper/paper_019__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_019__aug_v2_06.jpg,
train/paper/paper_019__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_019__aug_v2_07.jpg,
train/paper/paper_019__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_019__aug_v2_08.jpg,
train/paper/paper_019__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_019__aug_v2_09.jpg,
train/paper/paper_021.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_021.jpg,
train/paper/paper_021__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_021__aug_v2_01.jpg,
train/paper/paper_021__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_021__aug_v2_02.jpg,
train/paper/paper_021__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_021__aug_v2_03.jpg,
train/paper/paper_021__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_021__aug_v2_04.jpg,
train/paper/paper_021__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_021__aug_v2_05.jpg,
train/paper/paper_021__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_021__aug_v2_06.jpg,
train/paper/paper_021__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_021__aug_v2_07.jpg,
train/paper/paper_021__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_021__aug_v2_08.jpg,
train/paper/paper_021__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_021__aug_v2_09.jpg,
train/paper/paper_023.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_023.jpg,
train/paper/paper_023__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_023__aug_v2_01.jpg,
train/paper/paper_023__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_023__aug_v2_02.jpg,
train/paper/paper_023__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_023__aug_v2_03.jpg,
train/paper/paper_023__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_023__aug_v2_04.jpg,
train/paper/paper_023__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_023__aug_v2_05.jpg,
train/paper/paper_023__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_023__aug_v2_06.jpg,
train/paper/paper_023__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_023__aug_v2_07.jpg,
train/paper/paper_023__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_023__aug_v2_08.jpg,
train/paper/paper_023__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_023__aug_v2_09.jpg,
train/paper/paper_024.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_024.jpg,
train/paper/paper_024__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_024__aug_v2_01.jpg,
train/paper/paper_024__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_024__aug_v2_02.jpg,
train/paper/paper_024__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_024__aug_v2_03.jpg,
train/paper/paper_024__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_024__aug_v2_04.jpg,
train/paper/paper_024__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_024__aug_v2_05.jpg,
train/paper/paper_024__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_024__aug_v2_06.jpg,
train/paper/paper_024__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_024__aug_v2_07.jpg,
train/paper/paper_024__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_024__aug_v2_08.jpg,
train/paper/paper_024__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_024__aug_v2_09.jpg,
train/paper/paper_027.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_027.jpg,
train/paper/paper_027__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_027__aug_v2_01.jpg,
train/paper/paper_027__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_027__aug_v2_02.jpg,
train/paper/paper_027__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_027__aug_v2_03.jpg,
train/paper/paper_027__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_027__aug_v2_04.jpg,
train/paper/paper_027__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_027__aug_v2_05.jpg,
train/paper/paper_027__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_027__aug_v2_06.jpg,
train/paper/paper_027__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_027__aug_v2_07.jpg,
train/paper/paper_027__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_027__aug_v2_08.jpg,
train/paper/paper_027__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_027__aug_v2_09.jpg,
train/paper/paper_028.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_028.jpg,
train/paper/paper_028__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_028__aug_v2_01.jpg,
train/paper/paper_028__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_028__aug_v2_02.jpg,
train/paper/paper_028__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_028__aug_v2_03.jpg,
train/paper/paper_028__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_028__aug_v2_04.jpg,
train/paper/paper_028__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_028__aug_v2_05.jpg,
train/paper/paper_028__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_028__aug_v2_06.jpg,
train/paper/paper_028__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_028__aug_v2_07.jpg,
train/paper/paper_028__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_028__aug_v2_08.jpg,
train/paper/paper_028__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_028__aug_v2_09.jpg,
train/paper/paper_030.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_030.jpg,
train/paper/paper_030__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_030__aug_v2_01.jpg,
train/paper/paper_030__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_030__aug_v2_02.jpg,
train/paper/paper_030__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_030__aug_v2_03.jpg,
train/paper/paper_030__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_030__aug_v2_04.jpg,
train/paper/paper_030__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_030__aug_v2_05.jpg,
train/paper/paper_030__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_030__aug_v2_06.jpg,
train/paper/paper_030__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_030__aug_v2_07.jpg,
train/paper/paper_030__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_030__aug_v2_08.jpg,
train/paper/paper_030__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_030__aug_v2_09.jpg,
train/paper/paper_031.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_031.jpg,
train/paper/paper_031__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_031__aug_v2_01.jpg,
train/paper/paper_031__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_031__aug_v2_02.jpg,
train/paper/paper_031__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_031__aug_v2_03.jpg,
train/paper/paper_031__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_031__aug_v2_04.jpg,
train/paper/paper_031__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_031__aug_v2_05.jpg,
train/paper/paper_031__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_031__aug_v2_06.jpg,
train/paper/paper_031__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_031__aug_v2_07.jpg,
train/paper/paper_031__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_031__aug_v2_08.jpg,
train/paper/paper_031__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_031__aug_v2_09.jpg,
train/paper/paper_032.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_032.jpg,
train/paper/paper_032__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_032__aug_v2_01.jpg,
train/paper/paper_032__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_032__aug_v2_02.jpg,
train/paper/paper_032__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_032__aug_v2_03.jpg,
